# Pair Table for Huang Model2

P1P1
N 187 R 1.4 20.0
70	8.3	0.218079	0.15002
71	8.4	0.203077	0.17372
72	8.5	0.185705	0.1796
73	8.6	0.167745	0.18105
74	8.7	0.14964	0.17624
75	8.8	0.132016	0.15578
76	8.9	0.116438	0.12981
77	9	0.103457	0.11761
78	9.1	0.091696	0.10792
79	9.2	0.080904	0.09662
80	9.3	0.071242	0.08787
81	9.4	0.062455	0.07917
82	9.5	0.054538	0.06085
83	9.6	0.048453	0.03973
84	9.7	0.04448	0.02795
85	9.8	0.041685	0.01873
86	9.9	0.039812	0.01769
87	10	0.038043	0.02773
88	10.1	0.03527	0.02789
89	10.2	0.032481	0.01951
90	10.3	0.03053	0.02618
91	10.4	0.027912	0.03181
92	10.5	0.024731	0.03116
93	10.6	0.021615	0.02555
94	10.7	0.01906	0.02447
95	10.8	0.016613	0.03713
96	10.9	0.0129	0.03037
97	11	0.009863	0.02239
98	11.1	0.007624	0.02807
99	11.2	0.004817	0.03334
100	11.3	0.001483	0.0385
101	11.4	-0.002367	0.03114
102	11.5	-0.005481	0.03158
103	11.6	-0.008639	0.04354
104	11.7	-0.012993	0.04263
105	11.8	-0.017256	0.03401
106	11.9	-0.020657	0.02587
107	12	-0.023244	0.02017
108	12.1	-0.025261	0.02462
109	12.2	-0.027723	0.02981
110	12.3	-0.030704	0.02728
111	12.4	-0.033432	0.02027
112	12.5	-0.035459	0.01997
113	12.6	-0.037456	0.02515
114	12.7	-0.039971	0.0194
115	12.8	-0.041911	0.01579
116	12.9	-0.04349	0.02001
117	13	-0.045491	0.02089
118	13.1	-0.04758	0.02296
119	13.2	-0.049876	0.02464
120	13.3	-0.05234	0.0174
121	13.4	-0.05408	0.00863
122	13.5	-0.054943	0.00245
123	13.6	-0.055188	0.0017
124	13.7	-0.055358	0.00816
125	13.8	-0.056174	0.01209
126	13.9	-0.057383	0.00938
127	14	-0.058321	0.0059
128	14.1	-0.058911	0.00534
129	14.2	-0.059445	0.00712
130	14.3	-0.060157	0.00874
131	14.4	-0.061031	0.00768
132	14.5	-0.061799	0.0022
133	14.6	-0.062019	-0.00133
134	14.7	-0.061886	-0.00085
135	14.8	-0.061801	-0.00529
136	14.9	-0.061272	-0.00326
137	15	-0.060946	-0.00043
138	15.1	-0.060903	-0.00433
139	15.2	-0.06047	-0.00501
140	15.3	-0.059969	-0.00156
141	15.4	-0.059813	0.00086
142	15.5	-0.059899	-0.0015
143	15.6	-0.059749	-0.00562
144	15.7	-0.059187	-0.00686
145	15.8	-0.058501	-0.01022
146	15.9	-0.057479	-0.01513
147	16	-0.055966	-0.01141
148	16.1	-0.054825	-0.00793
149	16.2	-0.054032	-0.01063
150	16.3	-0.052969	-0.01378
151	16.4	-0.051591	-0.01536
152	16.5	-0.050055	-0.01459
153	16.6	-0.048596	-0.01309
154	16.7	-0.047287	-0.01356
155	16.8	-0.045931	-0.0137
156	16.9	-0.044561	-0.01342
157	17	-0.043219	-0.01416
158	17.1	-0.041803	-0.01446
159	17.2	-0.040357	-0.01369
160	17.3	-0.038988	-0.01393
161	17.4	-0.037595	-0.01456
162	17.5	-0.036139	-0.01454
163	17.6	-0.034685	-0.01531
164	17.7	-0.033154	-0.01504
165	17.8	-0.03165	-0.01468
166	17.9	-0.030182	-0.01464
167	18	-0.028718	-0.01445
168	18.1	-0.027273	-0.01443
169	18.2	-0.02583	-0.01434
170	18.3	-0.024396	-0.01437
171	18.4	-0.022959	-0.01428
172	18.5	-0.021531	-0.0145
173	18.6	-0.020081	-0.01496
174	18.7	-0.018585	-0.01468
175	18.8	-0.017117	-0.01422
176	18.9	-0.015695	-0.01408
177	19	-0.014287	-0.01407
178	19.1	-0.01288	-0.01438
179	19.2	-0.011442	-0.01428
180	19.3	-0.010014	-0.01435
181	19.4	-0.008579	-0.01452
182	19.5	-0.007127	-0.0142
183	19.6	-0.005707	-0.01414
184	19.7	-0.004293	-0.01431
185	19.8	-0.002862	-0.01421
186	19.9	-0.001441	-0.01441
187	20	0	0

P3P3
N 187 R 1.4 20.0
1	1.4	2931.723533	10319.46273
2	1.5	1899.77726	6337.378089
3	1.6	1266.039451	4013.091106
4	1.7	864.7303401	2610.87006
5	1.8	603.643334	1739.860252
6	1.9	429.6573088	1184.572826
7	2	311.2000262	822.2236062
8	2.1	228.9776656	580.7594942
9	2.2	170.9017162	416.7623818
10	2.3	129.225478	303.434536
11	2.4	98.88202443	223.8720724
12	2.5	76.49481719	167.1978883
13	2.6	59.77502836	126.2841308
14	2.7	47.14661527	96.38083582
15	2.8	37.50853169	74.27324276
16	2.9	30.08120742	70.14241415
17	3.0	23.066966	32.76382
18	3.1	19.790584	29.48454
19	3.2	16.84213	26.20526
20	3.3	14.221604	22.92597
21	3.4	11.929007	19.64669
22	3.5	9.964338	18.37233
23	3.6	8.127105	14.87819
24	3.7	6.639286	10.19667
25	3.8	5.619619	10.40616
26	3.9	4.579003	8.86903
27	4.0	3.6921	7.30948
28	4.1	2.961152	6.07952
29	4.2	2.3532	5.01614
30	4.3	1.851586	4.11139
31	4.4	1.440447	3.3587
32	4.5	1.104577	2.74597
33	4.6	0.82998	2.24398
34	4.7	0.605582	1.8445
35	4.8	0.421132	1.51776
36	4.9	0.269356	1.24417
37	5	0.144939	0.99699
38	5.1	0.04524	0.77662
39	5.2	-0.032422	0.58557
40	5.3	-0.090979	0.41651
41	5.4	-0.13263	0.27057
42	5.5	-0.159687	0.15712
43	5.6	-0.175399	0.08188
44	5.7	-0.183587	0.00982
45	5.8	-0.184569	-0.07766
46	5.9	-0.176803	-0.14027
47	6	-0.162776	-0.17106
48	6.1	-0.14567	-0.18791
49	6.2	-0.126879	-0.19298
50	6.3	-0.107581	-0.20247
51	6.4	-0.087334	-0.20509
52	6.5	-0.066825	-0.19443
53	6.6	-0.047382	-0.19489
54	6.7	-0.027893	-0.19144
55	6.8	-0.008749	-0.17596
56	6.9	0.008847	-0.15435
57	7	0.024282	-0.14947
58	7.1	0.039229	-0.13075
59	7.2	0.052304	-0.10918
60	7.3	0.063222	-0.0972
61	7.4	0.072942	-0.0563
62	7.5	0.078572	-0.04459
63	7.6	0.083031	-0.0494
64	7.7	0.087971	-0.03523
65	7.8	0.091494	-0.01297
66	7.9	0.092791	0.02845
67	8	0.089946	0.06193
68	8.1	0.083753	0.07067
69	8.2	0.076686	0.07786
70	8.3	0.0689	0.09336
71	8.4	0.059564	0.10993
72	8.5	0.048571	0.10097
73	8.6	0.038474	0.08541
74	8.7	0.029933	0.0947
75	8.8	0.020463	0.09483
76	8.9	0.01098	0.0794
77	9	0.00304	0.07044
78	9.1	-0.004004	0.05506
79	9.2	-0.00951	0.04496
80	9.3	-0.014006	0.02948
81	9.4	-0.016954	0.01465
82	9.5	-0.018419	0.01662
83	9.6	-0.020081	0.00646
84	9.7	-0.020727	-0.01722
85	9.8	-0.019005	-0.03389
86	9.9	-0.015616	-0.03388
87	10	-0.012228	-0.01729
88	10.1	-0.010499	-0.00098
89	10.2	-0.010401	-0.00432
90	10.3	-0.009969	-0.0048
91	10.4	-0.009489	0.00305
92	10.5	-0.009794	0.00675
93	10.6	-0.010469	-0.0021
94	10.7	-0.010259	-0.00452
95	10.8	-0.009807	0.00761
96	10.9	-0.010568	0.02113
97	11	-0.012681	0.02258
98	11.1	-0.014939	0.00876
99	11.2	-0.015815	0.00476
100	11.3	-0.016291	0.01764
101	11.4	-0.018055	0.0287
102	11.5	-0.020925	0.031
103	11.6	-0.024025	0.02438
104	11.7	-0.026463	0.02248
105	11.8	-0.028711	0.04139
106	11.9	-0.03285	0.04255
107	12	-0.037105	0.02919
108	12.1	-0.040024	0.03239
109	12.2	-0.043263	0.04799
110	12.3	-0.048062	0.05073
111	12.4	-0.053135	0.03608
112	12.5	-0.056743	0.02693
113	12.6	-0.059436	0.02757
114	12.7	-0.062193	0.02373
115	12.8	-0.064566	0.02538
116	12.9	-0.067104	0.0267
117	13	-0.069774	0.02468
118	13.1	-0.072242	0.02661
119	13.2	-0.074903	0.0128
120	13.3	-0.076183	-0.00034
121	13.4	-0.076149	0.00372
122	13.5	-0.076521	0.01407
123	13.6	-0.077928	0.0122
124	13.7	-0.079148	0.00585
125	13.8	-0.079733	0.00529
126	13.9	-0.080262	-0.00019
127	14	-0.080243	0.00059
128	14.1	-0.080302	0.00361
129	14.2	-0.080663	0.00196
130	14.3	-0.080859	-0.00097
131	14.4	-0.080762	-0.00672
132	14.5	-0.08009	-0.00878
133	14.6	-0.079212	-0.01085
134	14.7	-0.078127	-0.01549
135	14.8	-0.076578	-0.01824
136	14.9	-0.074754	-0.01301
137	15	-0.073453	-0.00854
138	15.1	-0.072599	-0.00943
139	15.2	-0.071656	-0.00949
140	15.3	-0.070707	-0.00891
141	15.4	-0.069816	-0.00629
142	15.5	-0.069187	-0.01077
143	15.6	-0.06811	-0.01954
144	15.7	-0.066156	-0.02242
145	15.8	-0.063914	-0.01732
146	15.9	-0.062182	-0.01601
147	16	-0.060581	-0.01538
148	16.1	-0.059043	-0.0145
149	16.2	-0.057593	-0.01841
150	16.3	-0.055752	-0.01566
151	16.4	-0.054186	-0.01391
152	16.5	-0.052795	-0.01591
153	16.6	-0.051204	-0.01673
154	16.7	-0.049531	-0.01587
155	16.8	-0.047944	-0.01463
156	16.9	-0.046481	-0.01506
157	17	-0.044975	-0.01489
158	17.1	-0.043486	-0.01658
159	17.2	-0.041828	-0.01901
160	17.3	-0.039927	-0.01845
161	17.4	-0.038082	-0.01797
162	17.5	-0.036285	-0.01574
163	17.6	-0.034711	-0.01475
164	17.7	-0.033236	-0.01676
165	17.8	-0.03156	-0.01684
166	17.9	-0.029876	-0.01512
167	18	-0.028364	-0.01395
168	18.1	-0.026969	-0.01374
169	18.2	-0.025595	-0.01407
170	18.3	-0.024188	-0.01492
171	18.4	-0.022696	-0.01489
172	18.5	-0.021207	-0.01468
173	18.6	-0.019739	-0.0145
174	18.7	-0.018289	-0.01399
175	18.8	-0.01689	-0.01405
176	18.9	-0.015485	-0.01406
177	19	-0.014079	-0.01458
178	19.1	-0.012621	-0.01459
179	19.2	-0.011162	-0.01405
180	19.3	-0.009757	-0.01415
181	19.4	-0.008342	-0.01396
182	19.5	-0.006946	-0.01391
183	19.6	-0.005555	-0.01406
184	19.7	-0.004149	-0.0141
185	19.8	-0.002739	-0.0142
186	19.9	-0.001319	-0.01319
187	20	0	0


